country,raw_table,source_entity_code,source_entity_name,row_count,canonical_entity_name,notes
MX,mx_raw_balance,,"Metlife México, S.A. de C.V.",,Metlife México,
MX,mx_raw_resultados,,"Metlife México, S.A. de C.V.",,Metlife México,
MX,mx_raw_balance,,"Momento Seguros, S.A. de C.V.",,Momento Seguros,
MX,mx_raw_resultados,,"Momento Seguros, S.A. de C.V.",,Momento Seguros,
MX,mx_raw_balance,,"Pan-American México, Compañía de Seguros, S.A. de C.V",,Pan-American México,
MX,mx_raw_resultados,,"Pan-American México, Compañía de Seguros, S.A. de C.V",,Pan-American México,
MX,mx_raw_balance,,"Patrimonial Inbursa, S.A.",,Inbursa Patrimonial,
MX,mx_raw_resultados,,"Patrimonial Inbursa, S.A.",,Inbursa Patrimonial,
MX,mx_raw_balance,,"Plenit Compañía de Seguros, S.A. de C.V.",,Plenit,
MX,mx_raw_resultados,,"Plenit Compañía de Seguros, S.A. de C.V.",,Plenit,
MX,mx_raw_balance,,"Prevem Seguros, S.A. de C.V.",,Prevem Seguros,
MX,mx_raw_resultados,,"Prevem Seguros, S.A. de C.V.",,Prevem Seguros,
MX,mx_raw_balance,,"Primero Seguros, S.A. de C.V.",,Primero Seguros,
MX,mx_raw_resultados,,"Primero Seguros, S.A. de C.V.",,Primero Seguros,
MX,mx_raw_balance,,"Principal Seguros, S.A. de C.V., Principal Grupo Financiero",,Principal Seguros,
MX,mx_raw_resultados,,"Principal Seguros, S.A. de C.V., Principal Grupo Financiero",,Principal Seguros,
MX,mx_raw_balance,,"Protección Agropecuaria, Compañía de Seguros, S.A.",,Protección Agropecuaria,
MX,mx_raw_resultados,,"Protección Agropecuaria, Compañía de Seguros, S.A.",,Protección Agropecuaria,
MX,mx_raw_balance,,"Prudential Seguros México, S.A. de C.V.",,Prudential México,
MX,mx_raw_resultados,,"Prudential Seguros México, S.A. de C.V.",,Prudential México,
MX,mx_raw_balance,,"Quálitas, Compañía de Seguros, S.A. de C.V.",,Quálitas Generales México,
MX,mx_raw_resultados,,"Quálitas, Compañía de Seguros, S.A. de C.V.",,Quálitas Generales México,
MX,mx_raw_balance,,"REASEGURADORA PATRIA, S.A.",,Reaseguradora Patria,
MX,mx_raw_resultados,,"REASEGURADORA PATRIA, S.A.",,Reaseguradora Patria,
MX,mx_raw_balance,,"SPP Institución de Seguros, S.A. de C.V.",,SPP Seguros,
MX,mx_raw_resultados,,"SPP Institución de Seguros, S.A. de C.V.",,SPP Seguros,
MX,mx_raw_balance,,"SPT, Sociedad Mutualista de Seguros",,SPT Mutualista,
MX,mx_raw_resultados,,"SPT, Sociedad Mutualista de Seguros",,SPT Mutualista,
MX,mx_raw_balance,,"Seguros Afirme, S.A. de C.V., Afirme Grupo Financiero",,Afirme,
MX,mx_raw_resultados,,"Seguros Afirme, S.A. de C.V., Afirme Grupo Financiero",,Afirme,
MX,mx_raw_balance,,"Seguros Argos, S.A. de C.V.",,Argos México,
MX,mx_raw_resultados,,"Seguros Argos, S.A. de C.V.",,Argos México,
MX,mx_raw_balance,,"Seguros Atlas, S.A.",,Atlas,
MX,mx_raw_resultados,,"Seguros Atlas, S.A.",,Atlas,
MX,mx_raw_balance,,"Seguros Azteca Daños, S.A. de C.V.",,Azteca Daños,
MX,mx_raw_resultados,,"Seguros Azteca Daños, S.A. de C.V.",,Azteca Daños,
MX,mx_raw_balance,,"Seguros Azteca, S.A. de C.V.",,Azteca,
MX,mx_raw_resultados,,"Seguros Azteca, S.A. de C.V.",,Azteca,
MX,mx_raw_balance,,"Seguros Banamex, S.A. de C.V., Integrante del Grupo Financiero Banamex",,Banamex Seguros,
MX,mx_raw_resultados,,"Seguros Banamex, S.A. de C.V., Integrante del Grupo Financiero Banamex",,Banamex Seguros,
MX,mx_raw_balance,,"Seguros Banorte, S.A. de C.V., Grupo Financiero Banorte",,Banorte Seguros,
MX,mx_raw_resultados,,"Seguros Banorte, S.A. de C.V., Grupo Financiero Banorte",,Banorte Seguros,
MX,mx_raw_balance,,"Seguros El Potosí, S.A.",,El Potosí,
MX,mx_raw_resultados,,"Seguros El Potosí, S.A.",,El Potosí,
MX,mx_raw_balance,,"Seguros Inbursa, S.A., Grupo Financiero Inbursa",,Inbursa Seguros,
MX,mx_raw_resultados,,"Seguros Inbursa, S.A., Grupo Financiero Inbursa",,Inbursa Seguros,
MX,mx_raw_balance,,"Seguros Monterrey New York Life, S.A. de C.V.",,Seguros Monterrey New York Life,
MX,mx_raw_resultados,,"Seguros Monterrey New York Life, S.A. de C.V.",,Seguros Monterrey New York Life,
MX,mx_raw_balance,,"Seguros Sura, S.A. de C.V.",,Sura México,
MX,mx_raw_resultados,,"Seguros Sura, S.A. de C.V.",,Sura México,
MX,mx_raw_balance,,"Seguros Ve por Más, S.A., Grupo Financiero Ve por Más",,Ve por Más,
MX,mx_raw_resultados,,"Seguros Ve por Más, S.A., Grupo Financiero Ve por Más",,Ve por Más,
MX,mx_raw_balance,,"Seguros de las Californias, S.A. de C.V.",,Seguros de las Californias,
MX,mx_raw_resultados,,"Seguros de las Californias, S.A. de C.V.",,Seguros de las Californias,
MX,mx_raw_balance,,"Skandia Life, S.A. de C.V.",,Skandia Life México,
MX,mx_raw_resultados,,"Skandia Life, S.A. de C.V.",,Skandia Life México,
MX,mx_raw_balance,,"Sofimex, Institución de Garantías, S.A.",,Sofimex,
MX,mx_raw_resultados,,"Sofimex, Institución de Garantías, S.A.",,Sofimex,
MX,mx_raw_balance,,"Solunion México Seguros de Crédito, S.A.",,Solunion México,
MX,mx_raw_resultados,,"Solunion México Seguros de Crédito, S.A.",,Solunion México,
MX,mx_raw_balance,,"Sompo Seguros México, S.A. de C.V.",,Sompo Seguros México,
MX,mx_raw_resultados,,"Sompo Seguros México, S.A. de C.V.",,Sompo Seguros México,
MX,mx_raw_balance,,"Stewart Title Guaranty de México, S.A. de C.V.",,Stewart Garantías,
MX,mx_raw_resultados,,"Stewart Title Guaranty de México, S.A. de C.V.",,Stewart Garantías,
MX,mx_raw_balance,,"Swiss Re Corporate Solutions México Seguros, S.A. de C.V.",,Swiss México Seguros,
MX,mx_raw_resultados,,"Swiss Re Corporate Solutions México Seguros, S.A. de C.V.",,Swiss México Seguros,
MX,mx_raw_balance,,"TLÁLOC SEGUROS, S.A.",,TLÁLOC Seguros,
MX,mx_raw_resultados,,"TLÁLOC SEGUROS, S.A.",,TLÁLOC Seguros,
MX,mx_raw_balance,,"Thona Seguros, S.A. de C.V.",,Thona Seguros,
MX,mx_raw_resultados,,"Thona Seguros, S.A. de C.V.",,Thona Seguros,
MX,mx_raw_balance,,"Tokio Marine, Compañía de Seguros, S.A. de C.V.",,Tokio Marine Seguros México,
MX,mx_raw_resultados,,"Tokio Marine, Compañía de Seguros, S.A. de C.V.",,Tokio Marine Seguros México,
MX,mx_raw_balance,,"UMBRELLA COMPAÑÍA DE SEGUROS, S.A. DE C.V.",,UMBRELLA,
MX,mx_raw_resultados,,"UMBRELLA COMPAÑÍA DE SEGUROS, S.A. DE C.V.",,UMBRELLA,
MX,mx_raw_balance,,"Virginia Surety Seguros de México, S.A. de C.V.",,Virginia Surety,
MX,mx_raw_resultados,,"Virginia Surety Seguros de México, S.A. de C.V.",,Virginia Surety,
MX,mx_raw_balance,,"XL Seguros México, S.A. de C.V.",,XL Seguros,
MX,mx_raw_resultados,,"XL Seguros México, S.A. de C.V.",,XL Seguros,
MX,mx_raw_balance,,"Zurich Aseguradora Mexicana, S.A. de C.V.",,Zurich Seguros México,
MX,mx_raw_resultados,,"Zurich Aseguradora Mexicana, S.A. de C.V.",,Zurich Seguros México,
MX,mx_raw_balance,,"Zurich Santander Seguros México, S.A.",,Zurich Santander México,
MX,mx_raw_resultados,,"Zurich Santander Seguros México, S.A.",,Zurich Santander México,
MX,mx_raw_balance,,"Zurich Vida, Compañía de Seguros, S.A.",,Zurich Vida México,
MX,mx_raw_resultados,,"Zurich Vida, Compañía de Seguros, S.A.",,Zurich Vida México,
MX,mx_raw_balance,,"Zurich, Compañía de Seguros, S.A.",,Zurich México,
MX,mx_raw_resultados,,"Zurich, Compañía de Seguros, S.A.",,Zurich México,
CL,cl_raw_gl,76.418.751-2,4LIFE,,4Life Chile,CL lookup keys on RUT (source_entity_code)
CL,cl_raw_gl,76.511.423-3,ALEMANA,,Alemana Chile,CL lookup keys on RUT (source_entity_code)
CL,cl_raw_gl,76.212.519-6,ASSURANT,,Assurant Chile,CL lookup keys on RUT (source_entity_code)
CL,cl_raw_gl,76.632.384-7,AUGUSTAR,,Augustar Chile,CL lookup keys on RUT (source_entity_code)
CL,cl_raw_gl,76.363.534-1,AVLA,,Avla Chile,CL lookup keys on RUT (source_entity_code)
CL,cl_raw_gl,99.147.000-K,BCI (99.147.000-K),,BCI Generales Chile,CL lookup keys on RUT (source_entity_code)
CL,cl_raw_gl,96.573.600-K,BCI (96.573.600-K),,BCI Vida Chile,CL lookup keys on RUT (source_entity_code)
CL,cl_raw_gl,96.656.410-5,BICE,,BICE Vida Chile,CL lookup keys on RUT (source_entity_code)
CL,cl_raw_gl,96.837.640-3,BNP (96.837.640-3),,BNP Generales Chile,CL lookup keys on RUT (source_entity_code)
CL,cl_raw_gl,96.837.630-6,BNP (96.837.630-6),,BNP Vida Chile,CL lookup keys on RUT (source_entity_code)
CL,cl_raw_gl,76.282.191-5,BUPA VIDA,,BUPA Vida Chile,CL lookup keys on RUT (source_entity_code)
CL,cl_raw_gl,99.003.000-6,CAMARA,,Camara,CL lookup keys on RUT (source_entity_code)
CL,cl_raw_gl,76.015.592-6,CESCE,,Cesce Chile,CL lookup keys on RUT (source_entity_code)
CL,cl_raw_gl,76.477.116-8,CF,,CF,CL lookup keys on RUT (source_entity_code)
CL,cl_raw_gl,99.225.000-3,CHUBB GENERALES,,CHUBB Generales Chile,CL lookup keys on RUT (source_entity_code)
CL,cl_raw_gl,99.588.060-1,CHUBB VIDA,,CHUBB Vida Chile,CL lookup keys on RUT (source_entity_code)
CL,cl_raw_gl,76.573.480-0,CLC,,Clc,CL lookup keys on RUT (source_entity_code)
CL,cl_raw_gl,96.579.280-5,CN LIFE,,CN Life,CL lookup keys on RUT (source_entity_code)
CL,cl_raw_gl,96.831.690-7,COFACE,,Coface,CL lookup keys on RUT (source_entity_code)
CL,cl_raw_gl,76.408.757-7,COLMENA,,Colmena Vida Chile,CL lookup keys on RUT (source_entity_code)
CL,cl_raw_gl,96.571.890-7,CONFUTURO,,Confuturo,CL lookup keys on RUT (source_entity_code)
CL,cl_raw_gl,96.654.180-6,CONSORCIO NACIONAL (96.654.180-6),,Consorcio Nacional Generales,CL lookup keys on RUT (source_entity_code)
CL,cl_raw_gl,99.012.000-5,CONSORCIO NACIONAL (99.012.000-5),,Consorcio Nacional Vida,CL lookup keys on RUT (source_entity_code)
CL,cl_raw_gl,76.981.875-8,CONTEMPORA,,Contempora,CL lookup keys on RUT (source_entity_code)
CL,cl_raw_gl,76.039.758-K,CONTINENTAL,,Continental,CL lookup keys on RUT (source_entity_code)
CL,cl_raw_gl,96.573.590-9,CREDITO CONTINENTAL,,Continental,CL lookup keys on RUT (source_entity_code)
CL,cl_raw_gl,77.205.281-2,DIVINAPASTORA,,Divinapastora,CL lookup keys on RUT (source_entity_code)
CL,cl_raw_gl,99.279.000-8,EUROAMERICA,,Euroamerica,CL lookup keys on RUT (source_entity_code)
CL,cl_raw_gl,77.591.207-3,EVEREST,,Everest Chile,CL lookup keys on RUT (source_entity_code)
CL,cl_raw_gl,77.096.952-2,FID,,Fid,CL lookup keys on RUT (source_entity_code)
CL,cl_raw_gl,99.231.000-6,HDI,,HDI Generales Chile,CL lookup keys on RUT (source_entity_code)
CL,cl_raw_gl,99.061.000-2,HDI G,,HDI Generales Chile,CL lookup keys on RUT (source_entity_code)
CL,cl_raw_gl,76.079.624-7,HDI GARANTIA Y CRED.,,HDI Generales Chile,CL lookup keys on RUT (source_entity_code)
CL,cl_raw_gl,76.213.329-6,HELP SEGUROS,,Help Seguros,CL lookup keys on RUT (source_entity_code)
CL,cl_raw_gl,99.196.000-7,HUELEN,,Huelesn Seguros de Vida,CL lookup keys on RUT (source_entity_code)
CL,cl_raw_gl,96.994.700-5,HUELEN GENERALES,,Huelesn Seguros Generales,CL lookup keys on RUT (source_entity_code)
CL,cl_raw_gl,76.844.788-8,KONSEGUR,,Konsegur Chile,CL lookup keys on RUT (source_entity_code)
CL,cl_raw_gl,78.027.718-1,LIBERTY MUTUAL,,Liberty Chile,CL lookup keys on RUT (source_entity_code)
CL,cl_raw_gl,96.508.210-7,MAPFRE (96.508.210-7),,Mapfre Generales Chile,CL lookup keys on RUT (source_entity_code)
CL,cl_raw_gl,96.933.030-K,MAPFRE (96.933.030-K),,Mapfre Vida Chile,CL lookup keys on RUT (source_entity_code)
CL,cl_raw_gl,99.289.000-2,METLIFE,,Metlife Vida Chile,CL lookup keys on RUT (source_entity_code)
CL,cl_raw_gl,76.328.793-9,METLIFE GENERALES,,Metlife Generales Chile,CL lookup keys on RUT (source_entity_code)
CL,cl_raw_gl,99.024.000-0,MUT DE CARABINEROS,,Mut De Carabineros,CL lookup keys on RUT (source_entity_code)
CL,cl_raw_gl,99.025.000-6,MUT. EJERC. Y AVIAC.,,Mut. Ejerc. Y Aviac.,CL lookup keys on RUT (source_entity_code)
CL,cl_raw_gl,70.015.730-K,MUTUAL DE SEGUROS,,Mutual De Seguros,CL lookup keys on RUT (source_entity_code)
CL,cl_raw_gl,96.687.900-9,OHIO,,Ohio Chile,CL lookup keys on RUT (source_entity_code)
CL,cl_raw_gl,76.042.965-1,ORION,,Orion,CL lookup keys on RUT (source_entity_code)
CL,cl_raw_gl,76.810.563-4,ORSAN,,Orsan,CL lookup keys on RUT (source_entity_code)
CL,cl_raw_gl,96.812.960-0,PENTA,,Penta,CL lookup keys on RUT (source_entity_code)
CL,cl_raw_gl,76.598.625-7,PORVENIR,,Porvenir Chile,CL lookup keys on RUT (source_entity_code)
CL,cl_raw_gl,96.588.080-1,PRINCIPAL,,Principal,CL lookup keys on RUT (source_entity_code)
CL,cl_raw_gl,76.743.492-8,REALE,,Reale,CL lookup keys on RUT (source_entity_code)
CL,cl_raw_gl,94.510.000-1,RENTA NACIONAL (94.510.000-1),,Renta Nacional Generales,CL lookup keys on RUT (source_entity_code)
CL,cl_raw_gl,94.716.000-1,RENTA NACIONAL (94.716.000-1),,Renta Nacional Vida,CL lookup keys on RUT (source_entity_code)
CL,cl_raw_gl,76.034.737-K,SAVE BCJ,,Save Bcj,CL lookup keys on RUT (source_entity_code)
CL,cl_raw_gl,99.301.000-6,SECURITY PREVISION,,Security Chile,CL lookup keys on RUT (source_entity_code)
CL,cl_raw_gl,76.094.234-0,SOLUNION,,Solunion Chile,CL lookup keys on RUT (source_entity_code)
CL,cl_raw_gl,99.288.000-7,SOUTHBRIDGE,,Southbridge,CL lookup keys on RUT (source_entity_code)
CL,cl_raw_gl,76.620.932-7,STARR,,Starr Chile,CL lookup keys on RUT (source_entity_code)
CL,cl_raw_gl,96.549.050-7,SURA,,Sura Vida Chile,CL lookup keys on RUT (source_entity_code)
CL,cl_raw_gl,99.017.000-2,SURAMERICANA G,,Sura Generales Chile,CL lookup keys on RUT (source_entity_code)
CL,cl_raw_gl,76.263.414-7,SURAMERICANA V,,Sura Vida Chile,CL lookup keys on RUT (source_entity_code)
CL,cl_raw_gl,76.632.553-K,UC CHRISTUS,,Uc Christus,CL lookup keys on RUT (source_entity_code)
CL,cl_raw_gl,76.173.258-7,UNNIO,,Unnio,CL lookup keys on RUT (source_entity_code)
CL,cl_raw_gl,76.061.223-5,ZENIT,,Zenit,CL lookup keys on RUT (source_entity_code)
CL,cl_raw_gl,99.037.000-1,ZURICH CHILE G,,Zurich Generales Chile,CL lookup keys on RUT (source_entity_code)
CL,cl_raw_gl,99.185.000-7,ZURICH CHILE V,,Zurich Vida Chile,CL lookup keys on RUT (source_entity_code)
CL,cl_raw_gl,76.590.840-K,ZURICH SANTANDER (76.590.840-K),,Zurich Santander Generales Chile,CL lookup keys on RUT (source_entity_code)
CL,cl_raw_gl,96.819.630-8,ZURICH SANTANDER (96.819.630-8),,Zurich Santander Vida Chile,CL lookup keys on RUT (source_entity_code)
PA,pa_raw_boletin,,"LA FLORESTA DE SEGUROS Y VIDA, S.A",,La Floresta,PA input reorg 2026-07-21
PA,pa_raw_boletin,,"INTERAMERICANA DE FIANZAS Y SEGUROS, S.A.",,Interamericana de Fianzas y Seguros,PA input reorg 2026-07-21
PA,pa_raw_boletin,,"Acerta Compañía de Seguros, S.A.",,Acerta,PA input reorg 2026-07-21
PA,pa_raw_boletin,,"Aliado Seguros, S.A.",,Aliado Seguros,PA input reorg 2026-07-21
PA,pa_raw_boletin,,"Aseguradora Ancon, S.A.",,Aseguradora Ancón,PA input reorg 2026-07-21
PA,pa_raw_boletin,,"Aseguradora Global, S.A.",,Aseguradora Global,PA input reorg 2026-07-21
PA,pa_raw_boletin,,"ASSA Compañía de Seguros, S.A.",,ASSA Panamá,PA input reorg 2026-07-21
PA,pa_raw_boletin,,CHUBB Seguros Panamá S. A.,,Chubb Panamá,PA input reorg 2026-07-21
PA,pa_raw_boletin,,"Compañía Internacional de Seguros, S.A.",,Compañía Internacional de Seguros,PA input reorg 2026-07-21
PA,pa_raw_boletin,,MAPFRE Panamá S.A.,,Mapfre Panamá,PA input reorg 2026-07-21
PA,pa_raw_boletin,,"Mercantil Seguros y Reaseguros, S.A.",,Mercantil Seguros Panamá,PA input reorg 2026-07-21
PA,pa_raw_boletin,,Multibank Seguros Panamá,,Multibank Seguros Panamá,PA input reorg 2026-07-21
PA,pa_raw_boletin,,"Optima Compañía de Seguros, S.A.",,Óptima Seguros,PA input reorg 2026-07-21
PA,pa_raw_boletin,,"Pan American Life Insurande de Panamá, S.A.",,Pan American Life Panamá,PA input reorg 2026-07-21
PA,pa_raw_boletin,,"SAGICOR Panamá, S. A.",,Sagicor Panamá,PA input reorg 2026-07-21
PA,pa_raw_boletin,,"Seguros FEDPA, S .A.",,Seguros FEDPA,PA input reorg 2026-07-21
PA,pa_raw_boletin,,"Seguros Suramericana, S.A.",,Sura Panamá,PA input reorg 2026-07-21
PA,pa_raw_boletin,,"Vivir Compañía de Seguros, S. A.",,Vivir Compañía de Seguros,PA input reorg 2026-07-21
PA,pa_raw_boletin,,Worldwide Medical Assurance,,Worldwide Medical Assurance,PA input reorg 2026-07-21
PA,pa_raw_boletin,,BUPA Panamá S.A.,,Bupa Panamá,PA input reorg 2026-07-21
PA,pa_raw_boletin,,"La Regional de Seguros, C.A.",,La Regional de Seguros,PA input reorg 2026-07-21
PA,pa_raw_boletin,,"Multibank Seguros, S.A.",,Multibank Seguros Panamá,PA input reorg 2026-07-21
PA,pa_raw_boletin,,"UniVivir, S. A.",,Vivir Compañía de Seguros,PA input reorg 2026-07-21
PA,pa_raw_boletin,,"La Regional de Seguros, S.A.",,La Regional de Seguros,PA input reorg 2026-07-21
PA,pa_raw_rt,,"ALIADO SEGUROS, S.A.",,Aliado Seguros,PA input reorg 2026-07-21
PA,pa_raw_rt,,"ASSA COMPAÑÍA DE SEGUROS, S.A.",,ASSA Panamá,PA input reorg 2026-07-21
PA,pa_raw_rt,,"BUPA PANAMA, S.A.",,Bupa Panamá,PA input reorg 2026-07-21
PA,pa_raw_rt,,"CHUB SEGUROS PANAMÁ, S.A.",,Chubb Panamá,PA input reorg 2026-07-21
PA,pa_raw_rt,,"ASEGURADORA GLOBAL, S.A.",,Aseguradora Global,PA input reorg 2026-07-21
PA,pa_raw_rt,,"MAPFRE PANAMÁ, S.A.",,Mapfre Panamá,PA input reorg 2026-07-21
PA,pa_raw_rt,,MERCANTIL SEGUROS PANAMÁ,,Mercantil Seguros Panamá,PA input reorg 2026-07-21
PA,pa_raw_rt,,"MULTIBANK SEGUROS, S.A.",,Multibank Seguros Panamá,PA input reorg 2026-07-21
PA,pa_raw_rt,,"NACIONAL DE SEGUROS DE PANAMÁ Y CENTROAMÉRICA , S.A.",,Nacional de Seguros de Panamá y Centroamérica,PA input reorg 2026-07-21
PA,pa_raw_rt,,"ÓPTIMA COMPAÑÍA DE SEGUROS, S.A.",,Óptima Seguros,PA input reorg 2026-07-21
PA,pa_raw_rt,,PAN AMERICAN LIFE INSURANCE DE PANAMÁ,,Pan American Life Panamá,PA input reorg 2026-07-21
PA,pa_raw_rt,,"VIVIR COMPAÑÍA DE SEGUROS, S.A.",,Vivir Compañía de Seguros,PA input reorg 2026-07-21
PA,pa_raw_rt,,"WORLDWIDE MEDICAL ASSURANCE, LTD CORP.",,Worldwide Medical Assurance,PA input reorg 2026-07-21
PA,pa_raw_rt,,ALIADO SEGUROS,,Aliado Seguros,PA input reorg 2026-07-21
PA,pa_raw_rt,,"ASEGURADORA ANCÓN, S. A.",,Aseguradora Ancón,PA input reorg 2026-07-21
PA,pa_raw_rt,,"BUPA PANAMÁ, S.A.",,Bupa Panamá,PA input reorg 2026-07-21
PA,pa_raw_rt,,Chubb Seguros Panamá,,Chubb Panamá,PA input reorg 2026-07-21
PA,pa_raw_rt,,"SEGUROS FEDPA, S..A",,Seguros FEDPA,PA input reorg 2026-07-21
PA,pa_raw_rt,,"CIA. INTERNACIONAL DE SEGUROS, S.A.",,Compañía Internacional de Seguros,PA input reorg 2026-07-21
PA,pa_raw_rt,,"MAPFRE PANAMA, S.A.",,Mapfre Panamá,PA input reorg 2026-07-21
PA,pa_raw_rt,,"MERCANTIL PANAMÁ SEGUROS, S.A.",,Mercantil Seguros Panamá,PA input reorg 2026-07-21
PA,pa_raw_rt,,"Nacional de Seguros de Panamá y Centroamérica, S. A.",,Nacional de Seguros de Panamá y Centroamérica,PA input reorg 2026-07-21
PA,pa_raw_rt,,Optima Compañía de Seguros,,Óptima Seguros,PA input reorg 2026-07-21
PA,pa_raw_rt,,"Pan American Life Insurance de Panamá, S. A.",,Pan American Life Panamá,PA input reorg 2026-07-21
PA,pa_raw_rt,,"Sagicor Panama, S. A.",,Sagicor Panamá,PA input reorg 2026-07-21
PA,pa_raw_rt,,Vivir Compañía de Seguros,,Vivir Compañía de Seguros,PA input reorg 2026-07-21
PA,pa_raw_balance,,"UNIVIVIR SEGUROS, S.A.",,Vivir Compañía de Seguros,PA input reorg 2026-07-21
PA,pa_raw_rt,,"ASEGURADORA ANCON, S.A",,Aseguradora Ancón,PA rt variantes 2021-2026 (reorg 2026-07-21)
PA,pa_raw_rt,,"ASEGURADORA GLOBAL,S.A.",,Aseguradora Global,PA rt variantes 2021-2026 (reorg 2026-07-21)
PA,pa_raw_rt,,"Aseguradora Ancon, S.A.",,Aseguradora Ancón,PA rt variantes 2021-2026 (reorg 2026-07-21)
PA,pa_raw_rt,,BUPA Panamá S.A.,,Bupa Panamá,PA rt variantes 2021-2026 (reorg 2026-07-21)
PA,pa_raw_rt,,CHUBB Seguros Panamá S. A.,,Chubb Panamá,PA rt variantes 2021-2026 (reorg 2026-07-21)
PA,pa_raw_rt,,"Chubb Seguros, Panamá",,Chubb Panamá,PA rt variantes 2021-2026 (reorg 2026-07-21)
PA,pa_raw_rt,,"La Regional de Seguros, C.A.",,La Regional de Seguros,PA rt variantes 2021-2026 (reorg 2026-07-21)
PA,pa_raw_rt,,MAPFRE Panamá S.A.,,Mapfre Panamá,PA rt variantes 2021-2026 (reorg 2026-07-21)
PA,pa_raw_rt,,"Mercantil Seguros y Reaseguros, S.A.",,Mercantil Seguros Panamá,PA rt variantes 2021-2026 (reorg 2026-07-21)
PA,pa_raw_rt,,"OPTIMA COMPAÑÍA DE SEGUROS, S.A.",,Óptima Seguros,PA rt variantes 2021-2026 (reorg 2026-07-21)
PA,pa_raw_rt,,"Pan American Life Insurande de Panamá, S.A.",,Pan American Life Panamá,PA rt variantes 2021-2026 (reorg 2026-07-21)
PA,pa_raw_rt,,"Pan American Life de Panamá, S.A.",,Pan American Life Panamá,PA rt variantes 2021-2026 (reorg 2026-07-21)
PA,pa_raw_rt,,"SAGICOR Panamá, S. A.",,Sagicor Panamá,PA rt variantes 2021-2026 (reorg 2026-07-21)
PA,pa_raw_rt,,"Seguros FEDPA, S .A.",,Seguros FEDPA,PA rt variantes 2021-2026 (reorg 2026-07-21)
PA,pa_raw_rt,,"Vivir Compañía de Seguros, S. A.",,Vivir Compañía de Seguros,PA rt variantes 2021-2026 (reorg 2026-07-21)
PA,pa_raw_rt,,"WORLDWIDE MEDICAL ASSURANCE, LTD.CORP",,Worldwide Medical Assurance,PA rt variantes 2021-2026 (reorg 2026-07-21)
PA,pa_raw_rt,,"WORLWIDE MEDICAL ASSURANCE, LTD. CORP.",,Worldwide Medical Assurance,PA rt variantes 2021-2026 (reorg 2026-07-21)
PA,pa_raw_rt,,Worldwide Medical Assurance,,Worldwide Medical Assurance,PA rt variantes 2021-2026 (reorg 2026-07-21)
